data,mandante,estado_mandante,visitante,estado_visitante,gols_mandante,gols_visitante,temporada,rodada,resultado_mandante
2014-10-08 19:30:00,Botafogo-RJ,RJ,Palmeiras-SP,SP,0,1,2014,27,D
2014-10-08 19:30:00,Sao Paulo-SP,SP,Atletico-PR,PR,1,0,2014,27,V
2014-10-08 19:30:00,Coritiba-PR,PR,Criciuma-SC,SC,1,0,2014,27,V
2014-10-08 21:00:00,Vitoria-BA,BA,Goias-GO,GO,2,2,2014,27,E
2014-10-08 22:00:00,Gremio-RS,RS,Sport-PE,PE,2,0,2014,27,V
2014-10-08 22:00:00,Figueirense-SC,SC,Flamengo-RJ,RJ,1,2,2014,27,D
2014-10-08 22:00:00,Cruzeiro-MG,MG,Corinthians-SP,SP,0,1,2014,27,D
2014-10-09 19:30:00,Santos-SP,SP,Bahia-BA,BA,1,0,2014,27,V
2014-10-09 19:30:00,Fluminense-RJ,RJ,Atletico-MG,MG,0,0,2014,27,E
2014-10-09 20:30:00,Chapecoense-SC,SC,Internacional-RS,RS,5,0,2014,27,V
2014-06-01 16:00:00,Corinthians-SP,SP,Botafogo-RJ,RJ,1,1,2014,28,E
2014-10-11 18:30:00,Goias-GO,GO,Coritiba-PR,PR,3,0,2014,28,V
2014-10-11 21:00:00,Palmeiras-SP,SP,Gremio-RS,RS,2,1,2014,28,V
2014-10-12 16:00:00,Internacional-RS,RS,Fluminense-RJ,RJ,2,1,2014,28,V
2014-10-12 16:00:00,Bahia-BA,BA,Chapecoense-SC,SC,0,1,2014,28,D
2014-10-12 16:00:00,Atletico-MG,MG,Sao Paulo-SP,SP,1,0,2014,28,V
2014-10-12 16:00:00,Flamengo-RJ,RJ,Cruzeiro-MG,MG,3,0,2014,28,V
2014-10-12 18:30:00,Atletico-PR,PR,Figueirense-SC,SC,3,0,2014,28,V
2014-10-12 18:30:00,Sport-PE,PE,Vitoria-BA,BA,1,2,2014,28,D
2014-10-12 18:30:00,Criciuma-SC,SC,Santos-SP,SP,3,0,2014,28,V
2014-10-18 18:30:00,Goias-GO,GO,Gremio-RS,RS,0,0,2014,29,E
2014-10-18 18:30:00,Fluminense-RJ,RJ,Criciuma-SC,SC,4,2,2014,29,V
2014-10-18 18:30:00,Sao Paulo-SP,SP,Bahia-BA,BA,2,1,2014,29,V
2014-10-18 21:00:00,Atletico-MG,MG,Chapecoense-SC,SC,1,0,2014,29,V
2014-10-19 16:00:00,Internacional-RS,RS,Corinthians-SP,SP,1,2,2014,29,D
2014-10-19 16:00:00,Figueirense-SC,SC,Coritiba-PR,PR,4,0,2014,29,V
2014-10-19 16:00:00,Atletico-PR,PR,Flamengo-RJ,RJ,2,1,2014,29,V
2014-10-19 16:00:00,Palmeiras-SP,SP,Santos-SP,SP,1,3,2014,29,D
2014-10-19 18:30:00,Vitoria-BA,BA,Cruzeiro-MG,MG,0,1,2014,29,D
2014-10-19 18:30:00,Botafogo-RJ,RJ,Sport-PE,PE,1,1,2014,29,E
2014-10-21 21:50:00,Bahia-BA,BA,Atletico-MG,MG,1,1,2014,30,E
2014-10-22 19:30:00,Flamengo-RJ,RJ,Internacional-RS,RS,2,0,2014,30,V
2014-10-22 19:30:00,Corinthians-SP,SP,Vitoria-BA,BA,2,1,2014,30,V
2014-10-22 19:30:00,Cruzeiro-MG,MG,Palmeiras-SP,SP,1,1,2014,30,E
2014-10-22 19:30:00,Criciuma-SC,SC,Atletico-PR,PR,0,1,2014,30,D
2014-10-22 21:00:00,Coritiba-PR,PR,Botafogo-RJ,RJ,2,0,2014,30,V
2014-10-22 21:00:00,Gremio-RS,RS,Figueirense-SC,SC,1,0,2014,30,V
2014-10-22 22:00:00,Santos-SP,SP,Fluminense-RJ,RJ,0,1,2014,30,D
2014-10-22 22:00:00,Chapecoense-SC,SC,Sao Paulo-SP,SP,0,0,2014,30,E
2014-10-22 22:30:00,Sport-PE,PE,Goias-GO,GO,0,1,2014,30,D
2014-10-25 16:20:00,Palmeiras-SP,SP,Corinthians-SP,SP,1,1,2014,31,E
2014-10-25 16:20:00,Figueirense-SC,SC,Cruzeiro-MG,MG,1,1,2014,31,E
2014-10-25 16:20:00,Fluminense-RJ,RJ,Atletico-PR,PR,2,1,2014,31,V
2014-10-25 18:30:00,Coritiba-PR,PR,Gremio-RS,RS,1,1,2014,31,E
2014-10-25 18:30:00,Atletico-MG,MG,Sport-PE,PE,3,2,2014,31,V
2014-10-25 18:30:00,Vitoria-BA,BA,Criciuma-SC,SC,3,1,2014,31,V
2014-10-25 18:30:00,Chapecoense-SC,SC,Santos-SP,SP,1,1,2014,31,E
2014-10-25 21:00:00,Internacional-RS,RS,Bahia-BA,BA,2,0,2014,31,V
2014-10-25 21:00:00,Botafogo-RJ,RJ,Flamengo-RJ,RJ,2,1,2014,31,V
2014-10-27 20:30:00,Sao Paulo-SP,SP,Goias-GO,GO,3,0,2014,31,V
2014-11-01 19:30:00,Gremio-RS,RS,Vitoria-BA,BA,1,0,2014,32,V
2014-11-01 19:30:00,Goias-GO,GO,Fluminense-RJ,RJ,0,2,2014,32,D
2014-11-01 21:00:00,Corinthians-SP,SP,Coritiba-PR,PR,2,2,2014,32,E
2014-11-02 17:00:00,Sport-PE,PE,Figueirense-SC,SC,1,0,2014,32,V
2014-11-02 17:00:00,Santos-SP,SP,Internacional-RS,RS,1,2,2014,32,D
2014-11-02 17:00:00,Cruzeiro-MG,MG,Botafogo-RJ,RJ,2,1,2014,32,V
2014-11-02 17:00:00,Criciuma-SC,SC,Sao Paulo-SP,SP,1,2,2014,32,D
2014-11-02 19:30:00,Flamengo-RJ,RJ,Chapecoense-SC,SC,3,0,2014,32,V
2014-11-02 19:30:00,Atletico-PR,PR,Atletico-MG,MG,1,0,2014,32,V
2014-11-02 20:00:00,Bahia-BA,BA,Palmeiras-SP,SP,0,1,2014,32,D
2014-11-08 19:30:00,Palmeiras-SP,SP,Atletico-MG,MG,0,2,2014,33,D
2014-11-08 19:30:00,Coritiba-PR,PR,Fluminense-RJ,RJ,1,0,2014,33,V
2014-11-08 21:00:00,Botafogo-RJ,RJ,Atletico-PR,PR,0,2,2014,33,D
2014-11-09 17:00:00,Figueirense-SC,SC,Chapecoense-SC,SC,1,0,2014,33,V
2014-11-09 17:00:00,Gremio-RS,RS,Internacional-RS,RS,4,1,2014,33,V
2014-11-09 17:00:00,Vitoria-BA,BA,Sao Paulo-SP,SP,1,2,2014,33,D
2014-11-09 17:00:00,Sport-PE,PE,Flamengo-RJ,RJ,2,2,2014,33,E
2014-11-09 19:30:00,Cruzeiro-MG,MG,Criciuma-SC,SC,3,1,2014,33,V
2014-11-09 19:30:00,Corinthians-SP,SP,Santos-SP,SP,1,0,2014,33,V
2014-11-09 19:30:00,Goias-GO,GO,Bahia-BA,BA,3,0,2014,33,V
2014-11-15 19:30:00,Fluminense-RJ,RJ,Botafogo-RJ,RJ,1,0,2014,34,V
2014-11-15 19:30:00,Criciuma-SC,SC,Gremio-RS,RS,0,3,2014,34,D
2014-11-16 17:00:00,Bahia-BA,BA,Corinthians-SP,SP,1,2,2014,34,D
2014-11-16 17:00:00,Internacional-RS,RS,Goias-GO,GO,1,0,2014,34,V
2014-11-16 17:00:00,Santos-SP,SP,Cruzeiro-MG,MG,0,1,2014,34,D
2014-11-16 17:00:00,Flamengo-RJ,RJ,Coritiba-PR,PR,3,2,2014,34,V
2014-11-16 17:00:00,Atletico-PR,PR,Sport-PE,PE,0,1,2014,34,D
2014-11-16 19:30:00,Atletico-MG,MG,Figueirense-SC,SC,1,1,2014,34,E
2014-11-16 19:30:00,Sao Paulo-SP,SP,Palmeiras-SP,SP,2,0,2014,34,V
2014-11-16 19:30:00,Chapecoense-SC,SC,Vitoria-BA,BA,0,1,2014,34,D
2014-11-12 22:00:00,Sao Paulo-SP,SP,Internacional-RS,RS,1,1,2014,35,E
2014-11-19 19:30:00,Atletico-PR,PR,Santos-SP,SP,1,1,2014,35,E
2014-11-19 19:30:00,Botafogo-RJ,RJ,Figueirense-SC,SC,0,1,2014,35,D
2014-11-19 21:00:00,Criciuma-SC,SC,Bahia-BA,BA,0,1,2014,35,D
2014-11-19 21:00:00,Vitoria-BA,BA,Coritiba-PR,PR,1,1,2014,35,E
2014-11-19 21:00:00,Goias-GO,GO,Corinthians-SP,SP,0,1,2014,35,D
2014-11-19 22:00:00,Palmeiras-SP,SP,Sport-PE,PE,0,2,2014,35,D
2014-11-19 22:00:00,Atletico-MG,MG,Flamengo-RJ,RJ,4,0,2014,35,V
2014-11-20 19:30:00,Fluminense-RJ,RJ,Chapecoense-SC,SC,1,4,2014,35,D
2014-11-20 21:50:00,Gremio-RS,RS,Cruzeiro-MG,MG,1,2,2014,35,D
2014-11-22 19:30:00,Internacional-RS,RS,Atletico-MG,MG,2,1,2014,36,V
2014-11-22 21:00:00,Bahia-BA,BA,Atletico-PR,PR,1,2,2014,36,D
2014-11-23 17:00:00,Cruzeiro-MG,MG,Goias-GO,GO,2,1,2014,36,V
2014-11-23 17:00:00,Figueirense-SC,SC,Vitoria-BA,BA,2,0,2014,36,V
2014-11-23 17:00:00,Santos-SP,SP,Sao Paulo-SP,SP,0,1,2014,36,D
2014-11-23 17:00:00,Sport-PE,PE,Fluminense-RJ,RJ,2,2,2014,36,E
2014-11-23 17:00:00,Flamengo-RJ,RJ,Criciuma-SC,SC,1,1,2014,36,E
2014-11-23 19:30:00,Coritiba-PR,PR,Palmeiras-SP,SP,2,0,2014,36,V
2014-11-23 19:30:00,Corinthians-SP,SP,Gremio-RS,RS,1,0,2014,36,V
2014-11-23 19:30:00,Chapecoense-SC,SC,Botafogo-RJ,RJ,2,0,2014,36,V
2014-11-29 19:30:00,Criciuma-SC,SC,Sport-PE,PE,2,2,2014,37,E
2014-11-29 19:30:00,Internacional-RS,RS,Palmeiras-SP,SP,3,1,2014,37,V
2014-11-29 21:00:00,Flamengo-RJ,RJ,Vitoria-BA,BA,4,0,2014,37,V
2014-11-30 17:00:00,Sao Paulo-SP,SP,Figueirense-SC,SC,1,1,2014,37,E
2014-11-30 17:00:00,Fluminense-RJ,RJ,Corinthians-SP,SP,5,2,2014,37,V
2014-11-30 17:00:00,Chapecoense-SC,SC,Cruzeiro-MG,MG,1,1,2014,37,E
2014-11-30 17:00:00,Santos-SP,SP,Botafogo-RJ,RJ,2,0,2014,37,V
2014-11-30 19:30:00,Atletico-PR,PR,Goias-GO,GO,1,0,2014,37,V
2014-11-30 19:30:00,Atletico-MG,MG,Coritiba-PR,PR,1,2,2014,37,D
2014-11-30 19:30:00,Bahia-BA,BA,Gremio-RS,RS,1,0,2014,37,V
2014-12-06 16:30:00,Figueirense-SC,SC,Internacional-RS,RS,1,2,2014,38,D
2014-12-06 16:30:00,Corinthians-SP,SP,Criciuma-SC,SC,2,1,2014,38,V
2014-12-07 17:00:00,Vitoria-BA,BA,Santos-SP,SP,0,1,2014,38,D
2014-12-07 17:00:00,Gremio-RS,RS,Flamengo-RJ,RJ,1,1,2014,38,E
2014-12-07 17:00:00,Sport-PE,PE,Sao Paulo-SP,SP,1,0,2014,38,V
2014-12-07 17:00:00,Cruzeiro-MG,MG,Fluminense-RJ,RJ,2,1,2014,38,V
2014-12-07 17:00:00,Coritiba-PR,PR,Bahia-BA,BA,3,2,2014,38,V
2014-12-07 17:00:00,Palmeiras-SP,SP,Atletico-PR,PR,1,1,2014,38,E
2014-12-07 17:00:00,Botafogo-RJ,RJ,Atletico-MG,MG,0,0,2014,38,E
2014-12-07 17:00:00,Goias-GO,GO,Chapecoense-SC,SC,4,2,2014,38,V
2015-05-09 18:30:00,Palmeiras-SP,SP,Atletico-MG,MG,2,2,2015,1,E
2015-05-09 18:30:00,Chapecoense-SC,SC,Coritiba-PR,PR,2,1,2015,1,V
2015-05-09 21:00:00,Fluminense-RJ,RJ,Joinville-SC,SC,1,0,2015,1,V
2015-05-10 11:00:00,Gremio-RS,RS,Ponte Preta-SP,SP,3,3,2015,1,E
2015-05-10 16:00:00,Sao Paulo-SP,SP,Flamengo-RJ,RJ,2,1,2015,1,V
2015-05-10 16:00:00,Cruzeiro-MG,MG,Corinthians-SP,SP,0,1,2015,1,D
2015-05-10 16:00:00,Atletico-PR,PR,Internacional-RS,RS,3,0,2015,1,V
2015-05-10 16:00:00,Sport-PE,PE,Figueirense-SC,SC,4,1,2015,1,V
2015-05-10 18:30:00,Vasco da Gama-RJ,RJ,Goias-GO,GO,0,0,2015,1,E
2015-05-10 18:30:00,Avai-SC,SC,Santos-SP,SP,1,1,2015,1,E
2015-05-16 18:30:00,Coritiba-PR,PR,Gremio-RS,RS,2,0,2015,2,V
2015-05-16 18:30:00,Goias-GO,GO,Atletico-PR,PR,2,0,2015,2,V
2015-05-16 21:00:00,Corinthians-SP,SP,Chapecoense-SC,SC,1,0,2015,2,V
2015-05-17 11:00:00,Figueirense-SC,SC,Vasco da Gama-RJ,RJ,0,0,2015,2,E
2015-05-17 16:00:00,Flamengo-RJ,RJ,Sport-PE,PE,2,2,2015,2,E
2015-05-17 16:00:00,Santos-SP,SP,Cruzeiro-MG,MG,1,0,2015,2,V
2015-05-17 16:00:00,Atletico-MG,MG,Fluminense-RJ,RJ,4,1,2015,2,V
2015-05-17 18:30:00,Joinville-SC,SC,Palmeiras-SP,SP,0,0,2015,2,E
2015-05-17 18:30:00,Ponte Preta-SP,SP,Sao Paulo-SP,SP,1,0,2015,2,V
2015-05-17 18:30:00,Internacional-RS,RS,Avai-SC,SC,1,0,2015,2,V
2015-05-23 18:30:00,Sao Paulo-SP,SP,Joinville-SC,SC,3,0,2015,3,V
2015-05-23 18:30:00,Vasco da Gama-RJ,RJ,Internacional-RS,RS,1,1,2015,3,E
2015-05-23 21:00:00,Gremio-RS,RS,Figueirense-SC,SC,1,0,2015,3,V
2015-05-24 11:00:00,Palmeiras-SP,SP,Goias-GO,GO,0,1,2015,3,D
2015-05-24 16:00:00,Chapecoense-SC,SC,Santos-SP,SP,1,0,2015,3,V
2015-05-24 16:00:00,Fluminense-RJ,RJ,Corinthians-SP,SP,0,0,2015,3,E
2015-05-24 16:00:00,Atletico-PR,PR,Atletico-MG,MG,1,0,2015,3,V
2015-05-24 16:00:00,Avai-SC,SC,Flamengo-RJ,RJ,2,1,2015,3,V
2015-05-24 18:30:00,Cruzeiro-MG,MG,Ponte Preta-SP,SP,1,1,2015,3,E
2015-05-24 18:30:00,Sport-PE,PE,Coritiba-PR,PR,1,0,2015,3,V
2015-05-30 18:30:00,Ponte Preta-SP,SP,Chapecoense-SC,SC,3,1,2015,4,V
2015-05-30 18:30:00,Coritiba-PR,PR,Avai-SC,SC,1,2,2015,4,D
2015-05-30 21:00:00,Joinville-SC,SC,Atletico-PR,PR,1,2,2015,4,D
2015-05-31 11:00:00,Santos-SP,SP,Sport-PE,PE,2,2,2015,4,E
2015-05-31 16:00:00,Goias-GO,GO,Gremio-RS,RS,1,1,2015,4,E
2015-05-31 16:00:00,Atletico-MG,MG,Vasco da Gama-RJ,RJ,3,0,2015,4,V
2015-05-31 16:00:00,Internacional-RS,RS,Sao Paulo-SP,SP,0,0,2015,4,E
2015-05-31 16:00:00,Corinthians-SP,SP,Palmeiras-SP,SP,0,2,2015,4,D
2015-05-31 18:30:00,Flamengo-RJ,RJ,Fluminense-RJ,RJ,2,3,2015,4,D
2015-05-31 18:30:00,Figueirense-SC,SC,Cruzeiro-MG,MG,2,1,2015,4,V
2015-06-03 19:30:00,Vasco da Gama-RJ,RJ,Ponte Preta-SP,SP,0,3,2015,5,D
2015-06-03 19:30:00,Atletico-PR,PR,Figueirense-SC,SC,1,0,2015,5,V
2015-06-03 19:30:00,Chapecoense-SC,SC,Joinville-SC,SC,2,0,2015,5,V
2015-06-03 21:00:00,Sao Paulo-SP,SP,Santos-SP,SP,3,2,2015,5,V
2015-06-03 22:00:00,Gremio-RS,RS,Corinthians-SP,SP,3,1,2015,5,V
2015-06-03 22:00:00,Cruzeiro-MG,MG,Flamengo-RJ,RJ,1,0,2015,5,V
2015-06-03 22:00:00,Avai-SC,SC,Atletico-MG,MG,1,4,2015,5,D
2015-06-04 16:00:00,Fluminense-RJ,RJ,Coritiba-PR,PR,2,0,2015,5,V
2015-06-04 21:00:00,Sport-PE,PE,Goias-GO,GO,1,0,2015,5,V
2015-06-04 21:00:00,Palmeiras-SP,SP,Internacional-RS,RS,1,1,2015,5,E
2015-06-06 18:30:00,Santos-SP,SP,Ponte Preta-SP,SP,2,2,2015,6,E
2015-06-06 18:30:00,Flamengo-RJ,RJ,Chapecoense-SC,SC,1,0,2015,6,V
2015-06-06 18:30:00,Atletico-MG,MG,Cruzeiro-MG,MG,1,3,2015,6,D
2015-06-06 22:00:00,Sao Paulo-SP,SP,Gremio-RS,RS,2,0,2015,6,V
2015-06-06 22:00:00,Atletico-PR,PR,Vasco da Gama-RJ,RJ,2,0,2015,6,V
2015-06-06 22:00:00,Joinville-SC,SC,Corinthians-SP,SP,0,1,2015,6,D
2015-06-07 11:00:00,Internacional-RS,RS,Coritiba-PR,PR,2,0,2015,6,V
2015-06-07 19:30:00,Fluminense-RJ,RJ,Sport-PE,PE,0,0,2015,6,E
2015-06-07 19:30:00,Figueirense-SC,SC,Palmeiras-SP,SP,2,1,2015,6,V
2015-06-07 19:30:00,Goias-GO,GO,Avai-SC,SC,0,1,2015,6,D
2015-06-10 19:30:00,Atletico-MG,MG,Santos-SP,SP,2,2,2015,7,E
2015-06-13 16:30:00,Coritiba-PR,PR,Flamengo-RJ,RJ,0,1,2015,7,D
2015-06-13 16:30:00,Chapecoense-SC,SC,Sao Paulo-SP,SP,0,1,2015,7,D
2015-06-13 16:30:00,Corinthians-SP,SP,Internacional-RS,RS,2,1,2015,7,V
2015-06-13 21:00:00,Vasco da Gama-RJ,RJ,Cruzeiro-MG,MG,1,3,2015,7,D
2015-06-13 21:00:00,Sport-PE,PE,Joinville-SC,SC,2,1,2015,7,V
2015-06-14 11:00:00,Ponte Preta-SP,SP,Goias-GO,GO,0,0,2015,7,E
2015-06-14 16:00:00,Palmeiras-SP,SP,Fluminense-RJ,RJ,2,1,2015,7,V
2015-06-14 16:00:00,Gremio-RS,RS,Atletico-PR,PR,2,1,2015,7,V
2015-06-14 16:00:00,Avai-SC,SC,Figueirense-SC,SC,1,1,2015,7,E
2015-06-18 21:00:00,Figueirense-SC,SC,Internacional-RS,RS,0,0,2015,8,E
2015-06-20 16:30:00,Sport-PE,PE,Vasco da Gama-RJ,RJ,2,1,2015,8,V
2015-06-20 16:30:00,Santos-SP,SP,Corinthians-SP,SP,1,0,2015,8,V
2015-06-20 16:30:00,Flamengo-RJ,RJ,Atletico-MG,MG,0,2,2015,8,D
2015-06-20 21:00:00,Gremio-RS,RS,Palmeiras-SP,SP,1,0,2015,8,V
2015-06-21 11:00:00,Cruzeiro-MG,MG,Chapecoense-SC,SC,0,1,2015,8,D
2015-06-21 16:00:00,Sao Paulo-SP,SP,Avai-SC,SC,1,1,2015,8,E
2015-06-21 16:00:00,Atletico-PR,PR,Coritiba-PR,PR,2,2,2015,8,E
2015-06-21 16:00:00,Joinville-SC,SC,Goias-GO,GO,2,1,2015,8,V
2015-06-24 19:30:00,Fluminense-RJ,RJ,Ponte Preta-SP,SP,2,0,2015,8,V
2015-06-27 16:00:00,Avai-SC,SC,Gremio-RS,RS,1,2,2015,9,D
2015-06-27 16:00:00,Chapecoense-SC,SC,Sport-PE,PE,1,1,2015,9,E
2015-06-27 21:00:00,Corinthians-SP,SP,Figueirense-SC,SC,2,1,2015,9,V
2015-06-28 11:00:00,Atletico-MG,MG,Joinville-SC,SC,1,0,2015,9,V
2015-06-28 16:00:00,Goias-GO,GO,Fluminense-RJ,RJ,1,2,2015,9,D
2015-06-28 16:00:00,Ponte Preta-SP,SP,Atletico-PR,PR,2,1,2015,9,V
2015-06-28 16:00:00,Coritiba-PR,PR,Cruzeiro-MG,MG,1,0,2015,9,V
2015-06-28 16:00:00,Palmeiras-SP,SP,Sao Paulo-SP,SP,4,0,2015,9,V
2015-06-28 18:30:00,Vasco da Gama-RJ,RJ,Flamengo-RJ,RJ,1,0,2015,9,V
2015-06-28 18:30:00,Internacional-RS,RS,Santos-SP,SP,1,0,2015,9,V
2015-07-01 19:30:00,Vasco da Gama-RJ,RJ,Avai-SC,SC,1,0,2015,10,V
2015-07-01 19:30:00,Sport-PE,PE,Internacional-RS,RS,3,0,2015,10,V
2015-07-01 21:00:00,Palmeiras-SP,SP,Chapecoense-SC,SC,2,0,2015,10,V
2015-07-01 21:00:00,Atletico-MG,MG,Coritiba-PR,PR,2,0,2015,10,V
2015-07-01 22:00:00,Joinville-SC,SC,Flamengo-RJ,RJ,0,1,2015,10,D
2015-07-01 22:00:00,Atletico-PR,PR,Sao Paulo-SP,SP,2,1,2015,10,V
2015-07-01 22:00:00,Gremio-RS,RS,Cruzeiro-MG,MG,1,0,2015,10,V
2015-07-02 19:30:00,Corinthians-SP,SP,Ponte Preta-SP,SP,2,0,2015,10,V
2015-07-02 19:30:00,Figueirense-SC,SC,Goias-GO,GO,3,1,2015,10,V
2015-07-02 21:00:00,Fluminense-RJ,RJ,Santos-SP,SP,2,1,2015,10,V
2015-07-04 15:00:00,Coritiba-PR,PR,Joinville-SC,SC,0,0,2015,11,E
2015-07-04 21:00:00,Chapecoense-SC,SC,Vasco da Gama-RJ,RJ,1,0,2015,11,V
2015-07-04 21:00:00,Cruzeiro-MG,MG,Atletico-PR,PR,2,0,2015,11,V
2015-07-05 11:00:00,Avai-SC,SC,Sport-PE,PE,2,2,2015,11,E
2015-07-05 16:00:00,Sao Paulo-SP,SP,Fluminense-RJ,RJ,0,0,2015,11,E
2015-07-05 16:00:00,Santos-SP,SP,Gremio-RS,RS,1,3,2015,11,D
2015-07-05 16:00:00,Goias-GO,GO,Corinthians-SP,SP,0,0,2015,11,E
2015-07-05 18:30:00,Internacional-RS,RS,Atletico-MG,MG,1,3,2015,11,D
2015-07-05 18:30:00,Flamengo-RJ,RJ,Figueirense-SC,SC,1,2,2015,11,D
2015-07-05 18:30:00,Ponte Preta-SP,SP,Palmeiras-SP,SP,0,2,2015,11,D
2015-07-08 19:30:00,Coritiba-PR,PR,Ponte Preta-SP,SP,0,0,2015,12,E
2015-07-08 19:30:00,Goias-GO,GO,Santos-SP,SP,4,1,2015,12,V
2015-07-08 19:30:00,Chapecoense-SC,SC,Gremio-RS,RS,1,0,2015,12,V
2015-07-08 21:00:00,Palmeiras-SP,SP,Avai-SC,SC,3,0,2015,12,V
2015-07-08 21:00:00,Figueirense-SC,SC,Joinville-SC,SC,0,2,2015,12,D
2015-07-08 22:00:00,Vasco da Gama-RJ,RJ,Sao Paulo-SP,SP,0,4,2015,12,D
2015-07-08 22:00:00,Internacional-RS,RS,Flamengo-RJ,RJ,1,2,2015,12,D
2015-07-08 22:00:00,Atletico-MG,MG,Sport-PE,PE,2,1,2015,12,V
2015-07-09 19:30:00,Corinthians-SP,SP,Atletico-PR,PR,2,0,2015,12,V
2015-07-09 21:00:00,Fluminense-RJ,RJ,Cruzeiro-MG,MG,1,0,2015,12,V
2015-07-11 18:30:00,Gremio-RS,RS,Vasco da Gama-RJ,RJ,2,0,2015,13,V
2015-07-11 18:30:00,Santos-SP,SP,Figueirense-SC,SC,3,0,2015,13,V
2015-07-11 21:00:00,Ponte Preta-SP,SP,Atletico-MG,MG,0,2,2015,13,D
2015-07-12 11:00:00,Sao Paulo-SP,SP,Coritiba-PR,PR,3,1,2015,13,V
2015-07-12 16:00:00,Flamengo-RJ,RJ,Corinthians-SP,SP,0,3,2015,13,D
2015-07-12 16:00:00,Cruzeiro-MG,MG,Goias-GO,GO,1,0,2015,13,V
2015-07-12 16:00:00,Atletico-PR,PR,Fluminense-RJ,RJ,1,2,2015,13,D
2015-07-12 16:00:00,Joinville-SC,SC,Internacional-RS,RS,0,2,2015,13,D
2015-07-12 18:30:00,Avai-SC,SC,Chapecoense-SC,SC,2,1,2015,13,V
2015-07-12 18:30:00,Sport-PE,PE,Palmeiras-SP,SP,2,2,2015,13,E
2015-07-18 18:30:00,Flamengo-RJ,RJ,Gremio-RS,RS,1,0,2015,14,V
2015-07-18 18:30:00,Internacional-RS,RS,Goias-GO,GO,2,1,2015,14,V
2015-07-18 21:00:00,Corinthians-SP,SP,Atletico-MG,MG,1,0,2015,14,V
2015-07-19 11:00:00,Atletico-PR,PR,Chapecoense-SC,SC,1,0,2015,14,V
2015-07-19 16:00:00,Palmeiras-SP,SP,Santos-SP,SP,1,0,2015,14,V
2015-07-19 16:00:00,Fluminense-RJ,RJ,Vasco da Gama-RJ,RJ,1,2,2015,14,D
2015-07-19 16:00:00,Figueirense-SC,SC,Coritiba-PR,PR,0,0,2015,14,E
2015-07-19 16:00:00,Sport-PE,PE,Sao Paulo-SP,SP,2,0,2015,14,V
2015-07-19 18:30:00,Cruzeiro-MG,MG,Avai-SC,SC,1,1,2015,14,E
2015-07-19 18:30:00,Joinville-SC,SC,Ponte Preta-SP,SP,1,1,2015,14,E
2015-07-25 18:30:00,Avai-SC,SC,Atletico-PR,PR,1,2,2015,15,D
2015-07-25 19:30:00,Gremio-RS,RS,Sport-PE,PE,1,1,2015,15,E
2015-07-25 21:00:00,Atletico-MG,MG,Figueirense-SC,SC,1,0,2015,15,V
2015-07-26 11:00:00,Santos-SP,SP,Joinville-SC,SC,2,0,2015,15,V
2015-07-26 11:00:00,Chapecoense-SC,SC,Fluminense-RJ,RJ,2,1,2015,15,V
2015-07-26 16:00:00,Goias-GO,GO,Flamengo-RJ,RJ,0,1,2015,15,D
2015-07-26 16:00:00,Ponte Preta-SP,SP,Internacional-RS,RS,0,0,2015,15,E
2015-07-26 16:00:00,Coritiba-PR,PR,Corinthians-SP,SP,1,1,2015,15,E
2015-07-26 16:00:00,Sao Paulo-SP,SP,Cruzeiro-MG,MG,1,0,2015,15,V
2015-07-26 18:30:00,Vasco da Gama-RJ,RJ,Palmeiras-SP,SP,1,4,2015,15,D
2015-07-29 22:00:00,Corinthians-SP,SP,Vasco da Gama-RJ,RJ,3,0,2015,16,V
2015-07-29 22:00:00,Atletico-MG,MG,Sao Paulo-SP,SP,3,1,2015,16,V
2015-08-01 18:30:00,Fluminense-RJ,RJ,Gremio-RS,RS,1,0,2015,16,V
2015-08-02 11:00:00,Palmeiras-SP,SP,Atletico-PR,PR,0,1,2015,16,D
2015-08-02 11:00:00,Coritiba-PR,PR,Goias-GO,GO,1,1,2015,16,E
2015-08-02 16:00:00,Joinville-SC,SC,Avai-SC,SC,2,0,2015,16,V
2015-08-02 16:00:00,Flamengo-RJ,RJ,Santos-SP,SP,2,2,2015,16,E
2015-08-02 16:00:00,Figueirense-SC,SC,Ponte Preta-SP,SP,3,1,2015,16,V
2015-08-02 16:00:00,Internacional-RS,RS,Chapecoense-SC,SC,0,0,2015,16,E
2015-08-02 18:30:00,Sport-PE,PE,Cruzeiro-MG,MG,0,0,2015,16,E
2015-08-08 18:30:00,Avai-SC,SC,Fluminense-RJ,RJ,1,0,2015,17,V
2015-08-08 21:00:00,Santos-SP,SP,Coritiba-PR,PR,3,0,2015,17,V
2015-08-09 11:00:00,Atletico-PR,PR,Sport-PE,PE,1,1,2015,17,E
2015-08-09 11:00:00,Vasco da Gama-RJ,RJ,Joinville-SC,SC,0,0,2015,17,E
2015-08-09 16:00:00,Goias-GO,GO,Atletico-MG,MG,0,0,2015,17,E
2015-08-09 16:00:00,Cruzeiro-MG,MG,Palmeiras-SP,SP,2,1,2015,17,V
2015-08-09 16:00:00,Ponte Preta-SP,SP,Flamengo-RJ,RJ,1,0,2015,17,V
2015-08-09 16:00:00,Sao Paulo-SP,SP,Corinthians-SP,SP,1,1,2015,17,E
